6.60000000E+1	6.50000000E-7	7.77950008E+2	7.85996752E+2	-4.72648068E-10	0.00000000E+0	0.00000000E+0	0.00000000E+0	0.00000000E+0	0.00000000E+0
6.70000000E+1	6.60000000E-7	7.77950009E+2	7.85996752E+2	-4.87083557E-10	0.00000000E+0	0.00000000E+0	0.00000000E+0	0.00000000E+0	0.00000000E+0
6.80000000E+1	6.70000000E-7	7.77950009E+2	7.85996752E+2	-4.93924967E-10	0.00000000E+0	0.00000000E+0	0.00000000E+0	0.00000000E+0	0.00000000E+0
6.90000000E+1	6.80000000E-7	7.77950008E+2	7.85996751E+2	-5.09195495E-10	0.00000000E+0	0.00000000E+0	0.00000000E+0	0.00000000E+0	0.00000000E+0
7.00000000E+1	6.90000000E-7	7.77950011E+2	7.85996753E+2	-5.15185048E-10	0.00000000E+0	0.00000000E+0	0.00000000E+0	0.00000000E+0	0.00000000E+0
7.10000000E+1	7.00000000E-7	7.77950009E+2	7.85996751E+2	-5.16903937E-10	0.00000000E+0	0.00000000E+0	0.00000000E+0	0.00000000E+0	0.00000000E+0
7.20000000E+1	7.10000000E-7	7.77950007E+2	7.85996750E+2	-5.15603543E-10	0.00000000E+0	0.00000000E+0	0.00000000E+0	0.00000000E+0	0.00000000E+0
7.30000000E+1	7.20000000E-7	7.77950007E+2	7.85996748E+2	-5.13698849E-10	0.00000000E+0	0.00000000E+0	0.00000000E+0	0.00000000E+0	0.00000000E+0
7.40000000E+1	7.30000000E-7	7.77950005E+2	7.85996748E+2	-5.04688634E-10	0.00000000E+0	0.00000000E+0	0.00000000E+0	0.00000000E+0	0.00000000E+0
7.50000000E+1	7.40000000E-7	7.77950006E+2	7.85996749E+2	-5.09563084E-10	0.00000000E+0	0.00000000E+0	0.00000000E+0	0.00000000E+0	0.00000000E+0
7.60000000E+1	7.50000000E-7	7.77950006E+2	7.85996749E+2	-4.97692426E-10	0.00000000E+0	0.00000000E+0	0.00000000E+0	0.00000000E+0	0.00000000E+0
7.70000000E+1	7.60000000E-7	7.77950008E+2	7.85996749E+2	-4.80572700E-10	0.00000000E+0	0.00000000E+0	0.00000000E+0	0.00000000E+0	0.00000000E+0
